Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,description,pivot,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,image_formats,portal_steps
Observability > AI red teaming,Run red teaming scans in the cloud (Azure AI Foundry SDK),ai-foundry/how-to/develop/run-ai-red-teaming-cloud.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/develop/run-ai-red-teaming-cloud.md,False,lagayhar,how-to,This article provides instructions on how to use the AI Red Teaming Agent to run an automated scan in the cloud of a Generative AI application with the Azure AI Foundry SDK.,,,False,True,True,6,"curl, python",False,0,,True
Observability > AI red teaming,View red teaming results in the portal,ai-foundry/how-to/view-ai-red-teaming-results.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/view-ai-red-teaming-results.md,False,lagayhar,how-to,This article provides instructions on how to view the results of the AI red teaming agent's scan of a Generative AI application in Azure AI Foundry.,,,False,True,False,0,,True,5,"content, .png, content, content, content, content",False
Observability > CI/CD evaluations,Evaluation in GitHub Actions,ai-foundry/how-to/evaluation-github-action.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/evaluation-github-action.md,False,lagayhar,how-to,"How to run evaluation in GitHub Action to streamline the evaluation process, allowing you to assess model performance and make informed decisions before deploying to production.",,,False,True,True,4,"foundry-project, hub-project",True,3,"content, .png, content, content",False
Observability > CI/CD evaluations,Evaluation in Azure DevOps,ai-foundry/how-to/evaluation-azure-devops.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/evaluation-azure-devops.md,False,lagayhar,how-to,How to run evaluation in Azure DevOps which enables offline evaluation of AI models within your CI/CD pipelines in Azure DevOps.,,,False,True,True,2,"foundry-project, hub-project",True,2,"content, .png, content",True
Observability > Continuous monitoring and evaluation,Continuously monitor your applications,ai-foundry/how-to/monitor-applications.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/monitor-applications.md,False,lagayhar,how-to,This article provides instructions on how to continuously monitor Generative AI Applications.,,,False,True,False,0,,True,8,"content, .png, content, content, content, content, content, content, content",True
Observability > Continuous monitoring and evaluation,Continuously evaluate your AI agents,ai-foundry/how-to/continuous-evaluation-agents.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/continuous-evaluation-agents.md,False,lagayhar,how-to,This article provides instructions on how to continuously evaluate AI agents.,,,False,True,False,0,,False,0,,True
Observability > Continuous monitoring and evaluation,Monitor model deployments,ai-foundry/foundry-models/how-to/monitor-models.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/how-to/monitor-models.md,False,ssalgado,how-to,Learn how to use Azure Monitor tools like Log Analytics to capture and analyze metrics and data logs for Foundry Models.,,,False,True,False,0,,True,6,"content, .png, content, content, content, content, content",True
Observability > Tracing,Trace your application,ai-foundry/how-to/develop/trace-application.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/develop/trace-application.md,False,lagayhar,how-to,Learn how to trace applications that use OpenAI SDK in Azure AI Foundry,,,False,True,False,0,,True,5,"content, .png, content, content, content, content",True
Observability > Tracing,Trace your agent,ai-foundry/how-to/develop/trace-agents-sdk.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/develop/trace-agents-sdk.md,False,lagayhar,how-to,This article provides instructions on how to trace your application with Azure AI Inference SDK.,,,False,True,False,0,,False,0,,True
Observability,A/B experimentation,ai-foundry/concepts/a-b-experimentation.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/a-b-experimentation.md,False,lagayhar,concept-article,Learn about conducting A/B experiments for AI applications.,,,False,True,False,0,,True,1,"content, .png",False
Observability,Transparency Note for safety evaluations,ai-foundry/concepts/safety-evaluations-transparency-note.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/safety-evaluations-transparency-note.md,False,lagayhar,article,"Azure AI Foundry safety evaluations intended purpose, capabilities, limitations and how to achieve the best performance.",,,False,True,False,0,,False,0,,False
Optimizations > Prompt engineering,Prompt engineering techniques,ai-foundry/openai/concepts/prompt-engineering.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/concepts/prompt-engineering.md?context=/azure/ai-foundry/context/context,False,mbullwin,conceptual,Learn how to use prompt engineering to optimize your work with Azure OpenAI.,,,False,True,True,2,"chat, completion",True,1,"content, .png",False
Optimizations > Prompt engineering,Image prompt engineering,ai-foundry/openai/concepts/gpt-4-v-prompt-engineering.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/concepts/gpt-4-v-prompt-engineering.md?context=/azure/ai-foundry/context/context,False,pafarley,conceptual,Learn how to better engineer image prompts for vision-enabled chat models.,,,False,True,False,0,,True,13,"content, .jpg, content, content, content, content, content, content, content, content, content, content, content, content",False
Optimizations > Prompt engineering,Synthetic Data Generation,ai-foundry/concepts/concept-synthetic-data.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/concept-synthetic-data.md,False,ssalgado,how-to,Learn how to generate a synthetic dataset in Azure AI Foundry portal.,,,False,True,False,0,,False,0,,False
Optimizations > Fine-tuning,Fine-tuning in Azure AI Foundry,ai-foundry/concepts/fine-tuning-overview.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/fine-tuning-overview.md,False,ssalgado,concept-article,This article explains what fine-tuning is and under what circumstances you should consider doing it.,,,False,True,False,0,,False,0,,True
Optimizations > Fine-tuning > Fine-tune Azure AI Foundry models,Fine-tune models deployed via serverless API,ai-foundry/how-to/fine-tune-serverless.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/fine-tune-serverless.md,False,ssalgado,how-to,Learn how to fine-tune models deployed via serverless API deployments in Azure AI Foundry.,azure-ai-model-fine-tune,"foundry-portal, programming-language-python",False,True,True,4,"text-generation, chat-completion",True,9,"content, .png, content, content, content, content, content, content, content, content",True
Optimizations > Fine-tuning > Fine-tune Azure AI Foundry models,Fine-tune models deployed via managed compute,ai-foundry/how-to/fine-tune-managed-compute.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/fine-tune-managed-compute.md,False,mopeakande,how-to,Learn how to fine-tune models using a managed compute with Azure AI Foundry.,,,True,True,False,0,,True,2,"content, .png, content",True
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Fine-tune Azure OpenAI models,ai-foundry/openai/how-to/fine-tuning.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tuning.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,"Learn how to create your own customized model with Azure OpenAI by using Python, the REST APIs, or Azure AI Foundry portal.",openai-fine-tuning,"programming-language-studio, programming-language-python, rest-api",False,True,False,0,,False,0,,False
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,When to use Azure OpenAI fine-tuning,ai-foundry/openai/concepts/fine-tuning-considerations.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/concepts/fine-tuning-considerations.md?context=/azure/ai-foundry/context/context,False,mbullwin,conceptual,Learn more about what you should take into consideration before fine-tuning with Azure OpenAI,,,False,True,False,0,,False,0,,False
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Deploy for testing,ai-foundry/openai/how-to/fine-tune-test.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tune-test.md,False,davevoutila,how-to,"Learn how to test your fine-tuned model with Azure OpenAI in Azure AI Foundry Models by using Python, the REST APIs, or Azure AI Foundry portal.",,,False,True,True,6,"rest, python, portal",True,2,"content, .png, content",False
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Deploy your Azure OpenAI fine-tuned model,ai-foundry/openai/how-to/fine-tuning-deploy.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tuning-deploy.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,"Learn how to deploy your fine-tuned model with Azure OpenAI in Azure AI Foundry Models by using Python, the REST APIs, or Azure AI Foundry portal.",,,False,True,True,8,"cli, rest, python, portal",True,3,"content, .png, content, content",False
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Vision fine-tuning,ai-foundry/openai/how-to/fine-tuning-vision.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tuning-vision.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,Learn how to fine-tune a model with image inputs.,,,False,True,False,0,,False,0,,False
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Reinforcement fine-tuning,ai-foundry/openai/how-to/reinforcement-fine-tuning.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/reinforcement-fine-tuning.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,Learn how to use reinforcement fine-tuning with Azure OpenAI,,,False,True,False,0,,True,4,"content, .png, content, content, content",False
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Preference fine-tuning,ai-foundry/openai/how-to/fine-tuning-direct-preference-optimization.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tuning-direct-preference-optimization.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,Learn how to use direct preference optimization technique to fine-tune Azure OpenAI models.,,,False,True,False,0,,False,0,,True
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Safety evaluation,ai-foundry/openai/how-to/fine-tuning-safety-evaluation.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tuning-safety-evaluation.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,Learn how the safety evaluation works for Azure OpenAI fine-tuning.,,,False,True,False,0,,True,1,"content, .png",False
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Tool calling,ai-foundry/openai/how-to/fine-tuning-functions.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tuning-functions.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,Learn how to improve tool calling performance with Azure OpenAI fine-tuning,,,False,True,False,0,,False,0,,False
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Fine-tuning cost management,ai-foundry/openai/how-to/fine-tuning-cost-management.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tuning-cost-management.md,False,mbullwin,how-to,Learn about the training and hosting costs associated with fine-tuning,,,False,True,False,0,,False,0,,True
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Weights & Biases integration (preview),ai-foundry/openai/how-to/weights-and-biases-integration.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/weights-and-biases-integration.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,Learn how to integrate Weights & Biases and Azure OpenAI fine-tuning.,,,False,True,False,0,,True,12,"content, .png, content, content, content, content, content, content, content, content, content, content, content",True
Optimizations > Fine-tuning > Fine-tune Azure OpenAI models,Troubleshooting guidance,ai-foundry/openai/how-to/fine-tuning-troubleshoot.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/fine-tuning-troubleshoot.md?context=/azure/ai-foundry/context/context,False,mbullwin,how-to,Learn how to troubleshoot Azure OpenAI in Azure AI Foundry Models fine-tuning.,,,False,True,False,0,,True,1,"content, .png",False
